"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 14 18:11:42 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","25","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldCreateUser","shouldCreateUser()",""
"passed","Thu Sep 14 18:11:42 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","13","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldRetrieveAllUsers","shouldRetrieveAllUsers()",""
"passed","Thu Sep 14 18:11:42 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldLoginFailWhenUserNotFound","shouldLoginFailWhenUserNotFound()",""
"passed","Thu Sep 14 18:11:42 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldThrowExceptionWhenCreateUserWithNullArgument","shouldThrowExceptionWhenCreateUserWithNullArgument()",""
"passed","Thu Sep 14 18:11:41 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","349","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldLogin","shouldLogin()",""
"passed","Thu Sep 14 18:11:42 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","183","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldLoginSuccessfully","shouldLoginSuccessfully()",""
"passed","Thu Sep 14 18:11:42 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","7","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldLoginError","shouldLoginError()",""
"passed","Thu Sep 14 18:11:42 GMT 2023","Thu Sep 14 18:11:42 GMT 2023","9","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldCreateUser","shouldCreateUser()",""
