"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldThrowExceptionWhenLoginWithNullPassword","shouldThrowExceptionWhenLoginWithNullPassword()",""
"passed","Tue Sep 19 03:11:25 GMT 2023","Tue Sep 19 03:11:25 GMT 2023","10","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldCreateUser","shouldCreateUser()",""
"passed","Tue Sep 19 03:11:23 GMT 2023","Tue Sep 19 03:11:24 GMT 2023","738","","br.com.santocodigo.demotests.DemotestsApplicationTest","","br.com.santocodigo.demotests.DemotestsApplicationTest","main","main()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldThrowExceptionWhenCreateWithNullEmail","shouldThrowExceptionWhenCreateWithNullEmail()",""
"passed","Tue Sep 19 03:11:25 GMT 2023","Tue Sep 19 03:11:25 GMT 2023","18","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldRetrieveAllUsers","shouldRetrieveAllUsers()",""
"passed","Tue Sep 19 03:11:25 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","198","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldThrowExceptionWhenCreateWithNullPassword","shouldThrowExceptionWhenCreateWithNullPassword()",""
"passed","Tue Sep 19 03:11:24 GMT 2023","Tue Sep 19 03:11:24 GMT 2023","24","","br.com.santocodigo.demotests.integration.UserIntegrationServiceTest","","br.com.santocodigo.demotests.integration.UserIntegrationServiceTest","shouldRetrieveTestUser","shouldRetrieveTestUser()",""
"passed","Tue Sep 19 03:11:25 GMT 2023","Tue Sep 19 03:11:25 GMT 2023","210","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldLogin","shouldLogin()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","6","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldLoginSuccessfully","shouldLoginSuccessfully()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","3","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldRetrieveEmptyListOfUser","shouldRetrieveEmptyListOfUser()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldThrowExceptionWhenCreateUserWithNullArgument","shouldThrowExceptionWhenCreateUserWithNullArgument()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","3","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldCreateUser","shouldCreateUser()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldThrowExceptionWhenLoginWithNullUser","shouldThrowExceptionWhenLoginWithNullUser()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldThrowExceptionWhenLoginWithNullEmail","shouldThrowExceptionWhenLoginWithNullEmail()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","2","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldLoginFailWhenUserNotFound","shouldLoginFailWhenUserNotFound()",""
"passed","Tue Sep 19 03:11:25 GMT 2023","Tue Sep 19 03:11:25 GMT 2023","11","","br.com.santocodigo.demotests.integration.UserIntegrationTest","","br.com.santocodigo.demotests.integration.UserIntegrationTest","shouldLoginError","shouldLoginError()",""
"passed","Tue Sep 19 03:11:26 GMT 2023","Tue Sep 19 03:11:26 GMT 2023","31","","br.com.santocodigo.demotests.service.UserServiceTest","","br.com.santocodigo.demotests.service.UserServiceTest","shouldRetrieveUser","shouldRetrieveUser()",""
